"flight_id";"flight_number";"departure_city";"arrival_city";"departure_time";"arrival_time";"price";"departure_airport";"arrival_airport";"airline_company";"checkin_start_time";"checkin_end_time";"status"
15495;"MF8319";"杭州";"广州";"2025-12-06 23:25:00";"2025-12-07 01:55:00";444.0;"萧山国际机场";"白云国际机场";"厦门航空";"2025-12-06 21:15:00";"2025-12-06 23:15:00";"on Time"
15497;"MU6582";"合肥";"上海";"2025-12-06 23:30:00";"2025-12-07 00:50:00";230.0;"新桥国际机场";"浦东国际机场";"东方航空";"2025-12-06 21:20:00";"2025-12-06 23:20:00";"on Time"
15500;"MF8301";"厦门";"广州";"2025-12-06 23:30:00";"2025-12-07 01:05:00";300.0;"高崎国际机场";"白云国际机场";"厦门航空";"2025-12-06 21:20:00";"2025-12-06 23:20:00";"on Time"
15502;"MU2809";"南京";"厦门";"2025-12-06 23:30:00";"2025-12-07 01:30:00";259.0;"禄口国际机场";"高崎国际机场";"东方航空";"2025-12-06 21:20:00";"2025-12-06 23:20:00";"on Time"
15506;"CA4503";"成都";"上海";"2025-12-06 23:30:00";"2025-12-07 02:15:00";430.0;"双流国际机场";"浦东国际机场";"中国国航";"2025-12-06 21:20:00";"2025-12-06 23:20:00";"on Time"
15509;"JD5671";"西安";"杭州";"2025-12-06 23:35:00";"2025-12-07 04:05:00";370.0;"咸阳国际机场";"萧山国际机场";"海航｜首都航空";"2025-12-06 21:25:00";"2025-12-06 23:25:00";"on Time"
15513;"MF8104";"北京";"厦门";"2025-12-06 23:45:00";"2025-12-07 02:20:00";497.0;"大兴国际机场";"高崎国际机场";"厦门航空";"2025-12-06 21:35:00";"2025-12-06 23:35:00";"on Time"
15516;"MF1607";"武汉";"天津";"2025-12-06 23:50:00";"2025-12-07 01:55:00";390.0;"天河国际机场";"滨海国际机场";"厦门航空";"2025-12-06 21:40:00";"2025-12-06 23:40:00";"on Time"
15518;"MF8071";"福州";"青岛";"2025-12-06 23:50:00";"2025-12-07 02:00:00";300.0;"长乐国际机场";"青岛胶东国际机场";"厦门航空";"2025-12-06 21:40:00";"2025-12-06 23:40:00";"on Time"
15521;"ZH9922";"青岛";"深圳";"2025-12-06 23:50:00";"2025-12-07 03:20:00";600.0;"青岛胶东国际机场";"宝安国际机场";"深圳航空";"2025-12-06 21:40:00";"2025-12-06 23:40:00";"on Time"
15522;"MU2385";"合肥";"西安";"2025-12-06 23:55:00";"2025-12-07 01:45:00";301.0;"新桥国际机场";"咸阳国际机场";"东方航空";"2025-12-06 21:45:00";"2025-12-06 23:45:00";"on Time"
15524;"CA8202";"北京";"武汉";"2025-12-06 23:55:00";"2025-12-07 01:55:00";400.0;"首都国际机场";"天河国际机场";"中国国航";"2025-12-06 21:45:00";"2025-12-06 23:45:00";"on Time"
15527;"MF8779";"福州";"武汉";"2025-12-07 00:00:00";"2025-12-07 01:50:00";300.0;"长乐国际机场";"天河国际机场";"厦门航空";"2025-12-06 21:50:00";"2025-12-06 23:50:00";"on Time"
15530;"MU2136";"北京";"西安";"2025-12-07 00:00:00";"2025-12-07 02:05:00";300.0;"大兴国际机场";"咸阳国际机场";"东方航空";"2025-12-06 21:50:00";"2025-12-06 23:50:00";"on Time"
15534;"CZ2001";"重庆";"北京";"2025-12-07 00:00:00";"2025-12-07 02:35:00";500.0;"江北国际机场";"大兴国际机场";"南方航空";"2025-12-06 21:50:00";"2025-12-06 23:50:00";"on Time"
15536;"SC4873";"青岛";"长沙";"2025-12-07 00:00:00";"2025-12-07 02:45:00";440.0;"青岛胶东国际机场";"黄花国际机场";"山东航空";"2025-12-06 21:50:00";"2025-12-06 23:50:00";"on Time"
15537;"MU2503";"武汉";"上海";"2025-12-07 00:05:00";"2025-12-07 01:40:00";320.0;"天河国际机场";"浦东国际机场";"东方航空";"2025-12-06 21:55:00";"2025-12-06 23:55:00";"on Time"
15539;"CZ3387";"长沙";"广州";"2025-12-07 00:05:00";"2025-12-07 01:50:00";300.0;"黄花国际机场";"白云国际机场";"南方航空";"2025-12-06 21:55:00";"2025-12-06 23:55:00";"on Time"
15540;"MF8138";"天津";"福州";"2025-12-07 00:05:00";"2025-12-07 02:45:00";390.0;"滨海国际机场";"长乐国际机场";"厦门航空";"2025-12-06 21:55:00";"2025-12-06 23:55:00";"on Time"
15541;"CA1817";"北京";"南京";"2025-12-07 00:10:00";"2025-12-07 02:10:00";400.0;"首都国际机场";"禄口国际机场";"中国国航";"2025-12-06 22:00:00";"2025-12-07 00:00:00";"on Time"
15545;"CA4519";"成都";"杭州";"2025-12-07 00:15:00";"2025-12-07 02:55:00";450.0;"双流国际机场";"萧山国际机场";"中国国航";"2025-12-06 22:05:00";"2025-12-07 00:05:00";"on Time"
15546;"SC4889";"青岛";"合肥";"2025-12-07 00:25:00";"2025-12-07 01:55:00";250.0;"青岛胶东国际机场";"新桥国际机场";"山东航空";"2025-12-06 22:15:00";"2025-12-07 00:15:00";"on Time"
15547;"MF8592";"杭州";"厦门";"2025-12-07 00:30:00";"2025-12-07 02:15:00";450.0;"萧山国际机场";"高崎国际机场";"厦门航空";"2025-12-06 22:20:00";"2025-12-07 00:20:00";"on Time"
15550;"NS8061";"北京";"长沙";"2025-12-07 00:30:00";"2025-12-07 03:05:00";350.0;"大兴国际机场";"黄花国际机场";"河北航空";"2025-12-06 22:20:00";"2025-12-07 00:20:00";"on Time"
15551;"GS7863";"天津";"长沙";"2025-12-07 00:35:00";"2025-12-07 03:10:00";350.0;"滨海国际机场";"黄花国际机场";"海航｜天津航空";"2025-12-06 22:25:00";"2025-12-07 00:25:00";"on Time"
15553;"KN5937";"北京";"福州";"2025-12-07 01:00:00";"2025-12-07 03:35:00";390.0;"大兴国际机场";"长乐国际机场";"中国联合航空";"2025-12-06 22:50:00";"2025-12-07 00:50:00";"on Time"
15555;"CA1916";"郑州";"北京";"2025-12-07 01:05:00";"2025-12-07 02:40:00";360.0;"新郑国际机场";"首都国际机场";"中国国航";"2025-12-06 22:55:00";"2025-12-07 00:55:00";"on Time"
15558;"FM9111";"上海";"天津";"2025-12-07 01:10:00";"2025-12-07 03:30:00";483.0;"浦东国际机场";"滨海国际机场";"上海航空";"2025-12-06 23:00:00";"2025-12-07 01:00:00";"on Time"
15559;"MF8697";"青岛";"福州";"2025-12-07 01:15:00";"2025-12-07 03:45:00";400.0;"青岛胶东国际机场";"长乐国际机场";"厦门航空";"2025-12-06 23:05:00";"2025-12-07 01:05:00";"on Time"
15569;"8L9880";"福州";"昆明";"2025-12-07 03:00:00";"2025-12-07 06:20:00";450.0;"长乐国际机场";"长水国际机场";"海航｜祥鹏航空";"2025-12-07 00:50:00";"2025-12-07 02:50:00";"on Time"
15570;"CZ3592";"上海";"郑州";"2025-12-07 03:20:00";"2025-12-07 05:20:00";400.0;"浦东国际机场";"新郑国际机场";"南方航空";"2025-12-07 01:10:00";"2025-12-07 03:10:00";"on Time"
15573;"MU6494";"武汉";"青岛";"2025-12-07 03:55:00";"2025-12-07 06:00:00";314.0;"天河国际机场";"青岛胶东国际机场";"东方航空";"2025-12-07 01:45:00";"2025-12-07 03:45:00";"on Time"
15575;"GS7987";"天津";"西安";"2025-12-07 04:00:00";"2025-12-07 05:55:00";300.0;"滨海国际机场";"咸阳国际机场";"海航｜天津航空";"2025-12-07 01:50:00";"2025-12-07 03:50:00";"on Time"
15578;"CZ3741";"广州";"厦门";"2025-12-07 04:05:00";"2025-12-07 05:25:00";400.0;"白云国际机场";"高崎国际机场";"南方航空";"2025-12-07 01:55:00";"2025-12-07 03:55:00";"on Time"
15579;"MF8213";"厦门";"郑州";"2025-12-07 22:40:00";"2025-12-08 01:00:00";450.0;"高崎国际机场";"新郑国际机场";"厦门航空";"2025-12-07 20:30:00";"2025-12-07 22:30:00";"on Time"
15581;"3U8013";"重庆";"天津";"2025-12-07 22:50:00";"2025-12-08 01:25:00";280.0;"江北国际机场";"滨海国际机场";"四川航空";"2025-12-07 20:40:00";"2025-12-07 22:40:00";"on Time"
15584;"DR6535";"昆明";"武汉";"2025-12-07 23:00:00";"2025-12-08 01:00:00";260.0;"长水国际机场";"天河国际机场";"苏南瑞丽航空";"2025-12-07 20:50:00";"2025-12-07 22:50:00";"on Time"
15587;"MU2827";"南京";"沈阳";"2025-12-07 23:40:00";"2025-12-08 01:45:00";320.0;"禄口国际机场";"桃仙国际机场";"东方航空";"2025-12-07 21:30:00";"2025-12-07 23:30:00";"on Time"
15589;"CZ3368";"武汉";"广州";"2025-12-08 00:00:00";"2025-12-08 01:55:00";400.0;"天河国际机场";"白云国际机场";"南方航空";"2025-12-07 21:50:00";"2025-12-07 23:50:00";"on Time"
15590;"GS7881";"天津";"上海";"2025-12-08 00:00:00";"2025-12-08 02:15:00";400.0;"滨海国际机场";"浦东国际机场";"海航｜天津航空";"2025-12-07 21:50:00";"2025-12-07 23:50:00";"on Time"
15595;"GS7645";"西安";"天津";"2025-12-08 00:50:00";"2025-12-08 02:40:00";300.0;"咸阳国际机场";"滨海国际机场";"海航｜天津航空";"2025-12-07 22:40:00";"2025-12-08 00:40:00";"on Time"
15598;"A67107";"昆明";"青岛";"2025-12-08 01:10:00";"2025-12-08 04:35:00";400.0;"长水国际机场";"青岛胶东国际机场";"湖南航空";"2025-12-07 23:00:00";"2025-12-08 01:00:00";"on Time"
15600;"MF8302";"广州";"厦门";"2025-12-08 02:10:00";"2025-12-08 03:30:00";400.0;"白云国际机场";"高崎国际机场";"厦门航空";"2025-12-08 00:00:00";"2025-12-08 02:00:00";"on Time"
15602;"SC4887";"青岛";"合肥";"2025-12-08 02:40:00";"2025-12-08 04:15:00";300.0;"青岛胶东国际机场";"新桥国际机场";"山东航空";"2025-12-08 00:30:00";"2025-12-08 02:30:00";"on Time"
15606;"MU9715";"昆明";"上海";"2025-12-08 02:50:00";"2025-12-08 07:45:00";900.0;"长水国际机场";"浦东国际机场";"东方航空";"2025-12-08 00:40:00";"2025-12-08 02:40:00";"on Time"
15607;"MF2325";"昆明";"上海";"2025-12-08 02:50:00";"2025-12-08 07:45:00";900.0;"长水国际机场";"浦东国际机场";"厦门航空";"2025-12-08 00:40:00";"2025-12-08 02:40:00";"on Time"
15610;"MF8270";"西安";"福州";"2025-12-08 04:35:00";"2025-12-08 07:10:00";300.0;"咸阳国际机场";"长乐国际机场";"厦门航空";"2025-12-08 02:25:00";"2025-12-08 04:25:00";"on Time"
15614;"SC4692";"南京";"青岛";"2025-12-08 09:05:00";"2025-12-08 10:15:00";300.0;"禄口国际机场";"青岛胶东国际机场";"山东航空";"2025-12-08 06:55:00";"2025-12-08 08:55:00";"on Time"
15616;"HU7204";"沈阳";"合肥";"2025-12-08 11:25:00";"2025-12-08 14:05:00";500.0;"桃仙国际机场";"新桥国际机场";"海航｜海南航空";"2025-12-08 09:15:00";"2025-12-08 11:15:00";"on Time"
15618;"NS6064";"福州";"深圳";"2025-12-08 11:40:00";"2025-12-08 13:30:00";379.0;"长乐国际机场";"宝安国际机场";"河北航空";"2025-12-08 09:30:00";"2025-12-08 11:30:00";"on Time"
15621;"PN6381";"郑州";"广州";"2025-12-08 22:05:00";"2025-12-09 00:30:00";370.0;"新郑国际机场";"白云国际机场";"海航｜西部航空";"2025-12-08 19:55:00";"2025-12-08 21:55:00";"on Time"
15623;"MU5671";"杭州";"青岛";"2025-12-08 22:25:00";"2025-12-08 23:55:00";300.0;"萧山国际机场";"青岛胶东国际机场";"东方航空";"2025-12-08 20:15:00";"2025-12-08 22:15:00";"on Time"
15624;"MU2504";"上海";"武汉";"2025-12-08 22:25:00";"2025-12-09 00:30:00";260.0;"浦东国际机场";"天河国际机场";"东方航空";"2025-12-08 20:15:00";"2025-12-08 22:15:00";"on Time"
15625;"MU5449";"重庆";"昆明";"2025-12-08 22:35:00";"2025-12-09 00:25:00";300.0;"江北国际机场";"长水国际机场";"东方航空";"2025-12-08 20:25:00";"2025-12-08 22:25:00";"on Time"
15626;"MU5694";"昆明";"杭州";"2025-12-08 22:40:00";"2025-12-09 01:30:00";299.0;"长水国际机场";"萧山国际机场";"东方航空";"2025-12-08 20:30:00";"2025-12-08 22:30:00";"on Time"
15627;"DZ6269";"深圳";"青岛";"2025-12-08 22:40:00";"2025-12-09 03:45:00";400.0;"宝安国际机场";"青岛胶东国际机场";"东海航空";"2025-12-08 20:30:00";"2025-12-08 22:30:00";"on Time"
15631;"FM9265";"上海";"福州";"2025-12-08 22:55:00";"2025-12-09 00:30:00";320.0;"虹桥国际机场";"长乐国际机场";"上海航空";"2025-12-08 20:45:00";"2025-12-08 22:45:00";"on Time"
15632;"GJ8179";"杭州";"郑州";"2025-12-08 22:55:00";"2025-12-09 00:50:00";268.0;"萧山国际机场";"新郑国际机场";"长龙航空";"2025-12-08 20:45:00";"2025-12-08 22:45:00";"on Time"
15635;"BK3021";"天津";"深圳";"2025-12-08 23:00:00";"2025-12-09 03:45:00";400.0;"滨海国际机场";"宝安国际机场";"奥凯航空";"2025-12-08 20:50:00";"2025-12-08 22:50:00";"on Time"
15636;"CZ3723";"广州";"厦门";"2025-12-08 23:05:00";"2025-12-09 00:30:00";300.0;"白云国际机场";"高崎国际机场";"南方航空";"2025-12-08 20:55:00";"2025-12-08 22:55:00";"on Time"
15638;"HO1075";"上海";"青岛";"2025-12-08 23:05:00";"2025-12-09 01:00:00";240.0;"虹桥国际机场";"青岛胶东国际机场";"吉祥航空";"2025-12-08 20:55:00";"2025-12-08 22:55:00";"on Time"
15640;"A67777";"长沙";"北京";"2025-12-08 23:05:00";"2025-12-09 01:25:00";280.0;"黄花国际机场";"大兴国际机场";"湖南航空";"2025-12-08 20:55:00";"2025-12-08 22:55:00";"on Time"
15642;"MU5021";"西安";"青岛";"2025-12-08 23:10:00";"2025-12-09 01:15:00";392.0;"咸阳国际机场";"青岛胶东国际机场";"东方航空";"2025-12-08 21:00:00";"2025-12-08 23:00:00";"on Time"
15643;"MU2542";"武汉";"广州";"2025-12-08 23:15:00";"2025-12-09 00:55:00";320.0;"天河国际机场";"白云国际机场";"东方航空";"2025-12-08 21:05:00";"2025-12-08 23:05:00";"on Time"
15645;"EU2432";"福州";"郑州";"2025-12-08 23:25:00";"2025-12-09 01:45:00";280.0;"长乐国际机场";"新郑国际机场";"成都航空";"2025-12-08 21:15:00";"2025-12-08 23:15:00";"on Time"
15646;"NS8301";"厦门";"广州";"2025-12-08 23:30:00";"2025-12-09 01:05:00";299.0;"高崎国际机场";"白云国际机场";"河北航空";"2025-12-08 21:20:00";"2025-12-08 23:20:00";"on Time"
15647;"MF8136";"天津";"厦门";"2025-12-08 23:35:00";"2025-12-09 02:00:00";588.0;"滨海国际机场";"高崎国际机场";"厦门航空";"2025-12-08 21:25:00";"2025-12-08 23:25:00";"on Time"
15650;"MU8474";"长沙";"上海";"2025-12-08 23:40:00";"2025-12-09 01:50:00";322.0;"黄花国际机场";"浦东国际机场";"东方航空";"2025-12-08 21:30:00";"2025-12-08 23:30:00";"on Time"
15651;"CA8219";"武汉";"西安";"2025-12-08 23:45:00";"2025-12-09 01:25:00";320.0;"天河国际机场";"咸阳国际机场";"中国国航";"2025-12-08 21:35:00";"2025-12-08 23:35:00";"on Time"
15652;"MU2497";"武汉";"昆明";"2025-12-08 23:55:00";"2025-12-09 02:25:00";373.0;"天河国际机场";"长水国际机场";"东方航空";"2025-12-08 21:45:00";"2025-12-08 23:45:00";"on Time"
15653;"HU7797";"长沙";"天津";"2025-12-08 23:55:00";"2025-12-09 02:25:00";290.0;"黄花国际机场";"滨海国际机场";"海航｜海南航空";"2025-12-08 21:45:00";"2025-12-08 23:45:00";"on Time"
15655;"FU6593";"厦门";"长沙";"2025-12-09 00:00:00";"2025-12-09 01:45:00";270.0;"高崎国际机场";"黄花国际机场";"海航｜福州航空";"2025-12-08 21:50:00";"2025-12-08 23:50:00";"on Time"
15656;"MU5885";"昆明";"武汉";"2025-12-09 00:00:00";"2025-12-09 01:55:00";289.0;"长水国际机场";"天河国际机场";"东方航空";"2025-12-08 21:50:00";"2025-12-08 23:50:00";"on Time"
15662;"MF8429";"福州";"昆明";"2025-12-09 00:05:00";"2025-12-09 03:15:00";450.0;"长乐国际机场";"长水国际机场";"厦门航空";"2025-12-08 21:55:00";"2025-12-08 23:55:00";"on Time"
15667;"CZ8780";"福州";"广州";"2025-12-09 00:15:00";"2025-12-09 01:55:00";300.0;"长乐国际机场";"白云国际机场";"南方航空";"2025-12-08 22:05:00";"2025-12-09 00:05:00";"on Time"
15670;"EU1963";"福州";"武汉";"2025-12-09 00:15:00";"2025-12-09 02:05:00";220.0;"长乐国际机场";"天河国际机场";"成都航空";"2025-12-08 22:05:00";"2025-12-09 00:05:00";"on Time"
15672;"MU5727";"昆明";"西安";"2025-12-09 00:15:00";"2025-12-09 02:40:00";240.0;"长水国际机场";"咸阳国际机场";"东方航空";"2025-12-08 22:05:00";"2025-12-09 00:05:00";"on Time"
15673;"MU2811";"南京";"北京";"2025-12-09 00:20:00";"2025-12-09 02:10:00";310.0;"禄口国际机场";"大兴国际机场";"东方航空";"2025-12-08 22:10:00";"2025-12-09 00:10:00";"on Time"
15676;"HU7837";"西安";"广州";"2025-12-09 00:30:00";"2025-12-09 03:20:00";420.0;"咸阳国际机场";"白云国际机场";"海航｜海南航空";"2025-12-08 22:20:00";"2025-12-09 00:20:00";"on Time"
15678;"MU2707";"南京";"福州";"2025-12-09 00:45:00";"2025-12-09 02:25:00";249.0;"禄口国际机场";"长乐国际机场";"东方航空";"2025-12-08 22:35:00";"2025-12-09 00:35:00";"on Time"
15682;"EU2713";"沈阳";"合肥";"2025-12-09 01:00:00";"2025-12-09 03:30:00";300.0;"桃仙国际机场";"新桥国际机场";"成都航空";"2025-12-08 22:50:00";"2025-12-09 00:50:00";"on Time"
15683;"MU6391";"厦门";"合肥";"2025-12-09 01:05:00";"2025-12-09 03:05:00";340.0;"高崎国际机场";"新桥国际机场";"东方航空";"2025-12-08 22:55:00";"2025-12-09 00:55:00";"on Time"
15685;"HO2071";"上海";"郑州";"2025-12-09 02:45:00";"2025-12-09 04:50:00";320.0;"浦东国际机场";"新郑国际机场";"吉祥航空";"2025-12-09 00:35:00";"2025-12-09 02:35:00";"on Time"
15686;"MU2708";"福州";"南京";"2025-12-09 03:25:00";"2025-12-09 04:50:00";299.0;"长乐国际机场";"禄口国际机场";"东方航空";"2025-12-09 01:15:00";"2025-12-09 03:15:00";"on Time"
15690;"NS8324";"广州";"福州";"2025-12-09 05:05:00";"2025-12-09 06:40:00";329.0;"白云国际机场";"长乐国际机场";"河北航空";"2025-12-09 02:55:00";"2025-12-09 04:55:00";"on Time"
15691;"SC4888";"合肥";"青岛";"2025-12-09 12:00:00";"2025-12-09 13:20:00";300.0;"新桥国际机场";"青岛胶东国际机场";"山东航空";"2025-12-09 09:50:00";"2025-12-09 11:50:00";"on Time"
15693;"CA2842";"武汉";"天津";"2025-12-09 12:55:00";"2025-12-09 14:55:00";300.0;"天河国际机场";"滨海国际机场";"中国国航";"2025-12-09 10:45:00";"2025-12-09 12:45:00";"on Time"
15694;"CZ5592";"广州";"长沙";"2025-12-09 14:45:00";"2025-12-08 16:20:00";300.0;"白云国际机场";"黄花国际机场";"南方航空";"2025-12-09 12:35:00";"2025-12-09 14:35:00";"on Time"
15696;"SC4786";"厦门";"青岛";"2025-12-09 22:30:00";"2025-12-10 00:55:00";400.0;"高崎国际机场";"青岛胶东国际机场";"山东航空";"2025-12-09 20:20:00";"2025-12-09 22:20:00";"on Time"
15697;"A67731";"昆明";"长沙";"2025-12-09 22:40:00";"2025-12-10 00:40:00";200.0;"长水国际机场";"黄花国际机场";"湖南航空";"2025-12-09 20:30:00";"2025-12-09 22:30:00";"on Time"
15698;"DR6557";"昆明";"西安";"2025-12-09 22:40:00";"2025-12-10 00:50:00";200.0;"长水国际机场";"咸阳国际机场";"苏南瑞丽航空";"2025-12-09 20:30:00";"2025-12-09 22:30:00";"on Time"
15702;"BK3063";"天津";"深圳";"2025-12-09 23:00:00";"2025-12-10 03:45:00";400.0;"滨海国际机场";"宝安国际机场";"奥凯航空";"2025-12-09 20:50:00";"2025-12-09 22:50:00";"on Time"
15703;"3U8081";"重庆";"杭州";"2025-12-09 23:10:00";"2025-12-10 01:15:00";341.0;"江北国际机场";"萧山国际机场";"四川航空";"2025-12-09 21:00:00";"2025-12-09 23:00:00";"on Time"
15706;"ZH9147";"广州";"北京";"2025-12-09 23:15:00";"2025-12-10 02:20:00";500.0;"白云国际机场";"首都国际机场";"深圳航空";"2025-12-09 21:05:00";"2025-12-09 23:05:00";"on Time"
15707;"NS8773";"福州";"长沙";"2025-12-09 23:30:00";"2025-12-10 01:25:00";309.0;"长乐国际机场";"黄花国际机场";"河北航空";"2025-12-09 21:20:00";"2025-12-09 23:20:00";"on Time"
15709;"FM9398";"长沙";"上海";"2025-12-09 23:40:00";"2025-12-10 01:50:00";322.0;"黄花国际机场";"浦东国际机场";"上海航空";"2025-12-09 21:30:00";"2025-12-09 23:30:00";"on Time"
15710;"DR6543";"昆明";"天津";"2025-12-09 23:45:00";"2025-12-10 04:40:00";350.0;"长水国际机场";"滨海国际机场";"苏南瑞丽航空";"2025-12-09 21:35:00";"2025-12-09 23:35:00";"on Time"
15712;"FU6551";"福州";"郑州";"2025-12-09 23:50:00";"2025-12-10 02:20:00";280.0;"长乐国际机场";"新郑国际机场";"海航｜福州航空";"2025-12-09 21:40:00";"2025-12-09 23:40:00";"on Time"
15713;"8L9873";"昆明";"武汉";"2025-12-09 23:55:00";"2025-12-10 02:20:00";260.0;"长水国际机场";"天河国际机场";"海航｜祥鹏航空";"2025-12-09 21:45:00";"2025-12-09 23:45:00";"on Time"
15716;"HU7861";"西安";"杭州";"2025-12-10 00:10:00";"2025-12-10 02:25:00";370.0;"咸阳国际机场";"萧山国际机场";"海航｜海南航空";"2025-12-09 22:00:00";"2025-12-10 00:00:00";"on Time"
15717;"EU1961";"福州";"武汉";"2025-12-10 00:25:00";"2025-12-10 02:05:00";220.0;"长乐国际机场";"天河国际机场";"成都航空";"2025-12-09 22:15:00";"2025-12-10 00:15:00";"on Time"
15718;"MU2451";"武汉";"北京";"2025-12-10 00:55:00";"2025-12-10 02:50:00";320.0;"天河国际机场";"大兴国际机场";"东方航空";"2025-12-09 22:45:00";"2025-12-10 00:45:00";"on Time"
15720;"CZ3380";"广州";"长沙";"2025-12-10 01:05:00";"2025-12-10 02:45:00";380.0;"白云国际机场";"黄花国际机场";"南方航空";"2025-12-09 22:55:00";"2025-12-10 00:55:00";"on Time"
15721;"MU2126";"武汉";"西安";"2025-12-10 01:25:00";"2025-12-10 02:55:00";370.0;"天河国际机场";"咸阳国际机场";"东方航空";"2025-12-09 23:15:00";"2025-12-10 01:15:00";"on Time"
15723;"ZH9273";"西安";"沈阳";"2025-12-10 01:50:00";"2025-12-10 06:50:00";400.0;"咸阳国际机场";"桃仙国际机场";"深圳航空";"2025-12-09 23:40:00";"2025-12-10 01:40:00";"on Time"
15726;"CA2838";"厦门";"天津";"2025-12-10 02:45:00";"2025-12-10 05:30:00";635.0;"高崎国际机场";"滨海国际机场";"中国国航";"2025-12-10 00:35:00";"2025-12-10 02:35:00";"on Time"
15727;"MU9086";"福州";"合肥";"2025-12-10 02:55:00";"2025-12-10 04:20:00";300.0;"长乐国际机场";"新桥国际机场";"东方航空";"2025-12-10 00:45:00";"2025-12-10 02:45:00";"on Time"
15728;"MU5169";"合肥";"北京";"2025-12-10 05:20:00";"2025-12-10 06:55:00";360.0;"新桥国际机场";"大兴国际机场";"东方航空";"2025-12-10 03:10:00";"2025-12-10 05:10:00";"on Time"
15729;"JD5105";"西安";"厦门";"2025-12-10 05:25:00";"2025-12-10 09:45:00";370.0;"咸阳国际机场";"高崎国际机场";"海航｜首都航空";"2025-12-10 03:15:00";"2025-12-10 05:15:00";"on Time"
15731;"MU5569";"合肥";"西安";"2025-12-10 08:45:00";"2025-12-10 10:45:00";301.0;"新桥国际机场";"咸阳国际机场";"东方航空";"2025-12-10 06:35:00";"2025-12-10 08:35:00";"on Time"
15733;"MU749";"西安";"武汉";"2025-12-10 09:10:00";"2025-12-10 10:50:00";398.0;"咸阳国际机场";"天河国际机场";"东方航空";"2025-12-10 07:00:00";"2025-12-10 09:00:00";"on Time"
15734;"MU6470";"青岛";"合肥";"2025-12-10 09:30:00";"2025-12-10 11:10:00";300.0;"青岛胶东国际机场";"新桥国际机场";"东方航空";"2025-12-10 07:20:00";"2025-12-10 09:20:00";"on Time"
15736;"MU6392";"合肥";"厦门";"2025-12-10 11:00:00";"2025-12-10 12:40:00";340.0;"新桥国际机场";"高崎国际机场";"东方航空";"2025-12-10 08:50:00";"2025-12-10 10:50:00";"on Time"
15737;"HU7137";"北京";"西安";"2025-12-10 22:40:00";"2025-12-11 00:55:00";370.0;"首都国际机场";"咸阳国际机场";"海航｜海南航空";"2025-12-10 20:30:00";"2025-12-10 22:30:00";"on Time"
15739;"MU2303";"西安";"广州";"2025-12-10 23:00:00";"2025-12-11 01:40:00";369.0;"咸阳国际机场";"白云国际机场";"东方航空";"2025-12-10 20:50:00";"2025-12-10 22:50:00";"on Time"
15741;"DR5011";"昆明";"天津";"2025-12-10 23:00:00";"2025-12-11 03:55:00";350.0;"长水国际机场";"滨海国际机场";"苏南瑞丽航空";"2025-12-10 20:50:00";"2025-12-10 22:50:00";"on Time"
15742;"GJ8737";"杭州";"深圳";"2025-12-10 23:05:00";"2025-12-11 01:30:00";400.0;"萧山国际机场";"宝安国际机场";"长龙航空";"2025-12-10 20:55:00";"2025-12-10 22:55:00";"on Time"
15745;"MF8529";"厦门";"南京";"2025-12-10 23:30:00";"2025-12-11 01:15:00";300.0;"高崎国际机场";"禄口国际机场";"厦门航空";"2025-12-10 21:20:00";"2025-12-10 23:20:00";"on Time"
15748;"FM9322";"郑州";"上海";"2025-12-10 23:35:00";"2025-12-11 01:25:00";300.0;"新郑国际机场";"浦东国际机场";"上海航空";"2025-12-10 21:25:00";"2025-12-10 23:25:00";"on Time"
15749;"MF8374";"长沙";"北京";"2025-12-10 23:45:00";"2025-12-11 02:10:00";300.0;"黄花国际机场";"大兴国际机场";"厦门航空";"2025-12-10 21:35:00";"2025-12-10 23:35:00";"on Time"
15751;"FU6601";"福州";"天津";"2025-12-10 23:45:00";"2025-12-11 03:55:00";205.0;"长乐国际机场";"滨海国际机场";"海航｜福州航空";"2025-12-10 21:35:00";"2025-12-10 23:35:00";"on Time"
15753;"G58532";"合肥";"西安";"2025-12-10 23:55:00";"2025-12-11 01:45:00";300.0;"新桥国际机场";"咸阳国际机场";"华夏航空";"2025-12-10 21:45:00";"2025-12-10 23:45:00";"on Time"
15755;"MU5731";"昆明";"广州";"2025-12-11 00:00:00";"2025-12-11 02:05:00";390.0;"长水国际机场";"白云国际机场";"东方航空";"2025-12-10 21:50:00";"2025-12-10 23:50:00";"on Time"
15757;"GS7883";"天津";"上海";"2025-12-11 00:00:00";"2025-12-11 02:05:00";400.0;"滨海国际机场";"虹桥国际机场";"海航｜天津航空";"2025-12-10 21:50:00";"2025-12-10 23:50:00";"on Time"
15759;"MU2460";"北京";"武汉";"2025-12-11 00:15:00";"2025-12-11 04:30:00";372.0;"大兴国际机场";"天河国际机场";"东方航空";"2025-12-10 22:05:00";"2025-12-11 00:05:00";"on Time"
15761;"NS8269";"福州";"西安";"2025-12-11 00:20:00";"2025-12-11 03:10:00";299.0;"长乐国际机场";"咸阳国际机场";"河北航空";"2025-12-10 22:10:00";"2025-12-11 00:10:00";"on Time"
15763;"CA2806";"广州";"天津";"2025-12-11 00:20:00";"2025-12-11 03:20:00";440.0;"白云国际机场";"滨海国际机场";"中国国航";"2025-12-10 22:10:00";"2025-12-11 00:10:00";"on Time"
